34.093;34.318;33.853
34.294;34.256;34.175
34.255;34.029;34.082
34.0;33.853;33.461
33.793;34.175;33.801
34.304;34.082;33.928000000000004
33.816;33.461;33.415
33.446;33.801;33.907
33.723;33.928;33.461
33.953;33.415;33.309
33.423;33.907;31.978
33.632;33.461;32.037
33.647;33.309;31.963
33.023;31.978;32.123000000000005
32.15;32.037;31.283
31.951;31.963;30.718000000000004
31.899;32.123;31.281999999999996
32.014;31.283;31.511999999999997
31.502;30.718;31.61
30.894;31.282;30.65
31.303;31.512;30.903000000000002
31.316;31.61;30.804000000000002
31.336;30.65;31.108
30.697;30.903;31.034000000000002
30.921;30.804;31.443
31.119;31.108;31.439
31.071;31.034;31.971
30.971;31.443;32.096
31.173;31.439;32.391
31.678;31.971;32.47
32.08;32.096;32.387
32.053;32.391;31.899
32.321;32.47;32.13
32.626;32.387;31.999000000000002
32.309;31.899;32.021
32.034;32.13;32.586999999999996
31.702;31.999;32.708
32.0;32.021;32.798
32.15;32.587;32.919000000000004
32.686;32.708;33.334
32.791;32.798;33.334
32.86;32.919;33.376
33.107;33.334;33.771
33.361;33.334;33.879
33.218;33.376;33.81
33.432;33.771;33.578
33.643;33.879;33.834
34.008;33.81;34.054
33.591;33.578;34.094
33.62;33.834;33.684
33.94;34.054;33.996
34.061;34.094;34.257
34.175;33.684;34.105
33.478;33.996;34.05
34.054;34.257;33.969
34.154;34.105;34.022
34.383;34.05;34.107
34.106;33.969;33.973
34.074;34.022;34.117
34.095;34.107;34.654
33.95;33.973;34.659
34.177;34.117;34.49
34.239;34.654;34.446
34.485;34.659;34.714
34.578;34.49;34.818000000000005
34.369;34.446;34.951
34.478;34.714;35.552
34.744;34.818;35.611
34.73;34.951;34.885999999999996
35.176;35.552;34.852
35.534;35.611;35.22
35.208;34.886;35.221
34.77;34.852;35.388000000000005
35.028;35.22;35.635
35.292;35.221;35.509
34.871;35.388;34.8
35.448;35.635;34.939
35.629;35.509;35.513000000000005
35.327;34.8;34.702
34.991;34.939;35.260999999999996
35.212;35.513;34.145
35.579;34.702;33.864000000000004
34.843;35.261;32.821
34.877;34.145;32.137
33.746;33.864;33.844
33.746;32.821;33.703
32.704;32.137;34.369
33.444;33.844;34.001999999999995
33.531;33.703;33.332
33.827;34.369;33.592
34.302;34.002;33.046
33.703;33.332;32.804
33.37;33.592;31.633000000000003
33.853;33.046;32.046
32.907;32.804;31.811
32.128;31.633;31.846
31.105;32.046;31.663
32.013;31.811;32.941
31.007;31.846;32.512
32.119;31.663;31.915
32.327;32.941;32.818000000000005
32.904;32.512;33.369
32.25;31.915;32.248000000000005
32.082;32.818;31.489
32.899;33.369;31.548000000000002
32.742;32.248;31.410999999999998
32.305;31.489;32.321
31.559;31.548;32.731
31.754;31.411;32.643
31.934;32.321;33.621
31.942;32.731;33.696999999999996
33.017;32.643;33.785
32.812;33.621;33.795
33.373;33.697;33.516999999999996
33.827;33.785;33.042
33.821;33.795;33.034
34.133;33.517;32.35
33.577;33.042;32.419000000000004
